reputacao_artista,altura,largura,peso,preco_escultura,preco_base_envio,diferenca_dias_entrega,data_agendada_dias,data_agendada_mes,data_agendada_ano,data_entrega_dias,data_entrega_mes,data_entrega_ano,internacional_Sim,envio_expresso_Sim,instalacao_incluida_Sim,fragil_Sim,pedido_extra_cliente_Sim,localizacao_remota_Sim,material_Argila,material_Bronze,material_Latão,material_Madeira,material_Mármore,material_Não especificado,material_Pedra,transporte_Aéreo,transporte_Não especificado,transporte_Rodoviário
0.91,1.8288,1.524,9.07184,20.895,97.0725,-3,20,11,2019,17,11,2019,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0.12,5.7912,3.6576,503.48712,24.9375,100.695,3,6,8,2023,9,8,2023,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
0.6,2.4384,1.2192,22.226008,24.0975,124.0575,-3,15,10,2021,12,10,2021,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.69,5.7912,2.1336,87.543256,23.3625,115.6575,-1,5,3,2023,4,3,2023,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.34,4.572,2.4384,308.896152,20.8425,56.5425,4,30,5,2022,3,6,2022,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False
0.62,9.7536,1.8288,501.672752,23.4675,66.14999999999999,-3,15,1,2022,12,1,2022,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.04,4.572,1.8288,1299.54108,27.3525,124.95,1,21,4,2020,22,4,2020,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0.69,2.4384,1.524,28.576296,27.8775,113.505,1,1,8,2023,2,8,2023,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.04,4.2672,1.8288,1157.566784,28.56,119.49,3,2,4,2021,5,4,2021,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0.1,11.8872,3.6576,804.672208,28.14,109.62,-3,15,12,2022,12,12,2022,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.09,7.62,3.048,1261.439352,32.235,91.2975,-1,2,11,2021,1,11,2021,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.49,8.5344,2.7432000000000003,949.821648,17.01,83.6325,0,26,6,2023,26,6,2023,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
0.1,7.62,3.048,216.363384,26.6175,60.2175,4,21,2,2019,25,2,2019,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0.11,1.8288,1.2192,190.962232,29.82,102.165,3,3,2,2021,6,2,2021,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0.52,0.9144,0.9144,12.700576,25.515,93.3975,2,23,8,2021,25,8,2021,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True
0.38,8.5344,2.1336,122.46984,34.7025,121.485,4,5,6,2022,9,6,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.39,2.1336,1.524,65.317248,28.2975,80.115,-2,18,1,2022,16,1,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.87,5.7912,1.8288,250.836376,34.755,120.2775,3,24,7,2019,27,7,2019,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.33,1.2192,0.9144,143.788664,25.2525,65.10000000000001,-1,30,3,2019,29,3,2019,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0.48,3.6576,1.8288,460.39588,26.565,116.0775,0,15,12,2020,15,12,2020,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False
0.25,7.315200000000001,2.4384,1271.418376,40.425,127.995,-2,1,6,2021,30,5,2021,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0.43,1.524,1.2192,11.793392,36.3825,130.8825,0,18,6,2023,18,6,2023,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.65,2.4384,1.524,23.133192,18.1125,98.3325,-2,17,12,2021,15,12,2021,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.31,4.2672,2.4384,345.637104,34.65,85.155,0,28,12,2022,28,12,2022,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
0.95,3.3528,1.8288,148.324584,19.32,85.2075,3,25,11,2020,28,11,2020,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.17,2.4384,1.524,415.03668,27.3525,75.285,-4,11,5,2020,7,5,2020,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True
0.88,5.1816,1.8288,725.293608,18.06,91.7175,-4,29,5,2022,25,5,2022,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0.46,1.8288,1.524,169.643408,20.1075,121.0125,4,20,7,2020,24,7,2020,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0.11,2.1336,1.2192,143.335072,26.355,54.2325,-1,29,9,2022,28,9,2022,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.76,6.7056,2.4384,111.13004,26.88,103.215,2,25,3,2021,27,3,2021,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.36,4.2672,2.4384,61.688512,16.695,93.8175,-4,20,12,2019,16,12,2019,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.18,3.3528,1.8288,18.14368,29.8725,57.540000000000006,-1,27,4,2019,26,4,2019,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.33,7.315200000000001,1.8288,114.305184,33.495,121.275,0,9,6,2019,9,6,2019,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.27,1.2192,0.9144,141.520704,35.28,119.28,-3,9,10,2019,6,10,2019,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
0.29,9.144,2.1336,1522.254752,36.4875,87.4125,1,27,2,2022,28,2,2022,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False
0.43,2.7432000000000003,1.2192,160.57156799999998,28.2975,115.08,-2,26,6,2021,24,6,2021,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0.16,5.486400000000001,3.3528,477.178784,21.7875,106.4175,-2,28,10,2020,26,10,2020,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
0.54,7.9248,3.048,1657.87876,39.6375,90.2475,3,23,11,2019,26,11,2019,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0.58,1.524,0.9144,187.333496,27.9825,122.6925,-4,22,12,2019,18,12,2019,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.04,4.2672,2.4384,282.134224,30.9225,109.41,4,11,9,2021,15,9,2021,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True
0.69,3.6576,2.4384,93.893544,34.23,104.8425,-3,8,5,2022,5,5,2022,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.86,2.4384,1.524,758.859416,35.4375,72.135,0,5,5,2020,5,5,2020,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
0.18,5.1816,1.8288,229.06396,27.3525,90.4575,-1,23,1,2022,22,1,2022,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.22,1.8288,1.2192,68.0388,15.855,53.2875,-3,27,3,2023,24,3,2023,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
0.94,1.524,1.524,1192.039776,50.82,125.6325,0,4,3,2023,4,3,2023,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
0.99,1.8288,1.524,51.709488,23.5725,128.4675,2,28,1,2021,30,1,2021,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.61,3.9624,2.4384,57.152592,22.575,60.585,2,23,2,2023,25,2,2023,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.9,2.7432000000000003,1.2192,23.586784,19.1625,125.9475,-4,2,5,2020,28,4,2020,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0.57,3.048,1.2192,274.876752,35.2275,120.33,0,8,6,2020,8,6,2020,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.38,2.1336,1.2192,21.318824,32.0775,98.3325,0,29,9,2019,29,9,2019,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0.33,1.524,1.2192,248.568416,26.775,79.485,-2,28,8,2021,26,8,2021,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0.55,3.3528,2.4384,1577.139384,45.675,66.57,-1,15,7,2019,14,7,2019,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0.61,5.486400000000001,2.4384,95.25432,32.13,82.16250000000001,4,26,11,2020,30,11,2020,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.36,4.572,2.4384,247.661232,26.145000000000003,93.9225,-4,9,4,2021,5,4,2021,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0.2,3.9624,2.4384,340.647592,19.215,55.335,-3,12,5,2020,9,5,2020,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
0.01,3.6576,2.1336,20.41164,28.245,117.915,-4,24,7,2021,20,7,2021,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0.46,9.7536,3.3528,1289.562056,44.31,83.3175,1,13,6,2022,14,6,2022,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0.05,10.3632,3.048,595.112704,34.965,81.4275,-4,14,8,2022,10,8,2022,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.04,1.8288,1.2192,182.797576,26.565,128.835,0,6,8,2022,6,8,2022,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0.22,2.7432000000000003,1.2192,122.016248,20.475,113.7675,-2,9,11,2021,7,11,2021,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False
0.96,4.572,2.4384,652.718888,28.35,89.145,4,13,12,2020,17,12,2020,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
0.36,3.6576,2.1336,410.047168,17.22,56.227500000000006,2,10,12,2020,12,12,2020,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
0.11,7.315200000000001,2.4384,542.496032,29.6625,61.057500000000005,-2,15,5,2020,13,5,2020,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
0.32,5.7912,1.8288,1757.669,37.905,70.77,0,30,6,2021,30,6,2021,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False
0.36,7.62,2.7432000000000003,1939.1058,28.9275,131.145,4,3,2,2023,7,2,2023,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.16,1.2192,1.2192,538.4137039999999,21.21,97.8075,-4,27,6,2020,23,6,2020,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
0.42,5.1816,2.4384,312.97848,35.07,54.2325,-4,1,12,2021,27,11,2021,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.2,6.7056,2.7432000000000003,227.703184,17.6925,64.7325,-3,22,4,2019,19,4,2019,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.57,3.3528,1.8288,655.44044,21.735,95.8125,4,10,11,2021,14,11,2021,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0.57,7.315200000000001,1.8288,111.13004,19.11,53.55,0,7,6,2023,7,6,2023,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.45,0.9144,0.6096,7.711064,22.155,120.33,0,20,9,2022,20,9,2022,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.24,7.315200000000001,3.048,855.02092,36.2775,118.86,-3,24,5,2021,21,5,2021,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
0.38,8.2296,3.048,236.775024,24.7275,60.795,3,27,3,2023,30,3,2023,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.78,5.1816,3.3528,571.52592,29.4525,97.7025,2,30,10,2021,1,11,2021,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
0.4,1.8288,1.2192,80.739376,28.0875,56.805,2,25,8,2021,27,8,2021,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0.54,9.7536,2.7432000000000003,1586.664816,45.6225,61.845,0,4,2,2023,4,2,2023,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
0.79,0.9144,0.6096,12.700576,25.2,82.74,-2,9,4,2023,7,4,2023,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
0.89,5.486400000000001,1.8288,276.69112,19.6875,68.9325,0,28,11,2020,28,11,2020,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.38,0.9144,0.9144,19.504456,18.48,90.825,-4,26,6,2019,22,6,2019,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
0.58,3.9624,2.4384,140.61352,28.875,81.6375,0,8,1,2020,8,1,2020,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0.55,6.096,2.1336,237.682208,31.0275,113.6625,0,21,5,2019,21,5,2019,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.74,2.4384,1.524,9.979024,16.275000000000002,59.377500000000005,4,26,5,2021,30,5,2021,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0.72,7.010400000000001,2.4384,258.54744,26.3025,80.1675,-2,7,5,2019,5,5,2019,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False
0.53,4.8768,1.8288,596.019888,22.3125,71.0325,2,12,1,2023,14,1,2023,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0.58,0.9144,0.9144,31.297848,18.5325,96.915,2,2,10,2022,4,10,2022,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0.98,4.2672,2.1336,280.319856,17.9025,115.29,3,11,9,2019,14,9,2019,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
0.66,4.8768,1.8288,1129.897672,16.6425,128.1525,0,5,6,2022,5,6,2022,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0.51,4.8768,1.8288,1179.3392,25.62,130.3575,-4,28,6,2019,24,6,2019,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False
0.65,3.3528,2.1336,857.742472,31.3425,125.475,4,23,10,2020,27,10,2020,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0.48,3.3528,1.8288,662.24432,27.51,70.35000000000001,-2,15,1,2020,13,1,2020,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0.66,6.096,2.4384,181.4368,35.6475,119.175,-4,30,11,2021,26,11,2021,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.19,6.096,3.3528,547.939136,30.082500000000003,128.5725,2,27,10,2021,29,10,2021,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
0.92,4.2672,1.8288,137.891968,17.325,58.3275,-1,5,3,2020,4,3,2020,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.65,6.7056,1.8288,116.119552,19.6875,73.92,-1,9,9,2022,8,9,2022,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0.48,4.2672,2.4384,64.863656,27.09,101.955,-4,6,9,2019,2,9,2019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.7,4.572,2.4384,149.68536,29.61,65.5725,2,8,8,2019,10,8,2019,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.96,5.1816,3.3528,820.547928,36.12,103.74,0,2,11,2019,2,11,2019,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
0.57,1.2192,1.2192,10.432616,18.3225,74.235,-1,5,5,2020,4,5,2020,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.71,2.7432000000000003,1.524,457.674328,31.4475,111.72,-4,2,9,2020,29,8,2020,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True
0.41,1.524,0.9144,80.739376,33.3375,118.4925,3,20,7,2022,23,7,2022,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.48,7.010400000000001,3.048,1248.738776,32.6025,92.6625,-2,19,6,2019,17,6,2019,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
